Full_Prompt,Survey_Date,Response,Gender,Age,Geography,Weight,RT,User_ID
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,2,Female,35-44,US-WEST-NV,2.1880741,29236,158236380
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,6,Male,18-24,US-WEST-CA,0.6937609,9956,1618011251
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,4,Female,18-24,US-SOUTH-AL,0.4895784,42227,163545404
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,1,Female,35-44,US-MIDWEST-ND,1.6637589,6596,1687810551
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,3,Female,45-54,US-SOUTH-VA,2.2759137,15691,1699121433
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,2,Male,25-34,US-MIDWEST-IA,0.5557404,11573,171056198
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,1,Male,18-24,US-MIDWEST-IA,0.5275191,18017,171347709
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,2,Female,45-54,US-SOUTH-TX,2.2759137,12838,1722167004
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,4,Male,18-24,US-SOUTH-TX,0.3045479,13307,1734158065
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,7,Female,18-24,US-MIDWEST-IN,0.8480174,16966,1746379536
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,3,Male,55-64,US-SOUTH-SC,2.1784408,14143,1778158158
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,1,Male,35-44,US-NORTHEAST-NY,0.5665424,7684,1784537785
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,2,Male,55-64,US-NORTHEAST-CT,2.0655558,35281,1827043623
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,4,Male,35-44,US-WEST-OR,1.361117,13987,1827455898
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,4,Male,65+,US-MIDWEST-NE,1.6569588,33832,1832144434
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,6,Male,18-24,US-MIDWEST-MO,0.5275191,11567,1838918874
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,4,Male,18-24,US-SOUTH-MS,0.3045479,10318,1846236911
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,4,Male,35-44,US-MIDWEST-SD,1.0349606,17497,1853158674
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,4,Female,25-34,US-SOUTH-TX,0.5157699,12067,1860945875
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,5,Male,25-34,US-SOUTH-GA,0.3208407,18060,1893885910
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,5,Male,18-24,US-MIDWEST-WI,0.5275191,5871,192965740
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,6,Male,25-34,US-WEST-MT,0.7308758,13426,1943604421
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,5,Male,18-24,US-WEST-UT,0.6937609,16516,19949893
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,5,Male,25-34,US-MIDWEST-MO,0.5557404,14945,2019925848
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,2,Female,65+,US-WEST-HI,3.5030788,11317,2038347576
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,5,Male,35-44,US-SOUTH-FL,0.5975046,26028,2041325913
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,4,Female,55-64,US-SOUTH-TX,3.5019694,12776,2047632251
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,4,Female,45-54,US-SOUTH-SC,2.2759137,10761,2048588995
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,1,Male,35-44,US-MIDWEST-IN,1.0349606,13222,2048921696
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,4,Male,18-24,US-WEST-CO,0.6937609,8648,2056409186
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,2,Male,25-34,US-SOUTH-GA,0.3208407,16871,2068644973
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,5,Male,45-54,US-MIDWEST-WI,2.4522897,11914,2074182696
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,4,Female,18-24,US-SOUTH-KY,0.4895784,12395,2088772814
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,5,Male,25-34,US-MIDWEST-MI,0.5557404,15171,2109693112
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,6,Male,25-34,US-NORTHEAST-ME,0.304215,12832,2116710959
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,7,Female,18-24,US-SOUTH-MS,0.4895784,27009,2135190333
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,4,Male,18-24,US-NORTHEAST-NJ,0.2887665,17062,213525075
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,2,Male,55-64,US-SOUTH-OK,2.1784408,10515,325975181
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,4,Male,55-64,US-MIDWEST-ND,3.7733607,4962,362729356
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,1,Female,35-44,US-SOUTH-TN,0.9605232,10020,365004744
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,5,Male,25-34,US-WEST-AZ,0.7308758,10884,392293611
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,3,Female,25-34,US-MIDWEST-NE,0.8933847,22323,396238360
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,4,Male,25-34,US-MIDWEST-IN,0.5557404,9627,405252699
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,4,Male,18-24,US-SOUTH-TX,0.3045479,15857,411001280
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,4,Female,25-34,US-NORTHEAST-NY,0.4890431,13121,424482052
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,5,Female,18-24,US-NORTHEAST-ME,0.4642088,17391,425389134
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,3,Male,45-54,US-SOUTH-AR,1.4157586,19421,47280550
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,2,Female,25-34,US-WEST-OR,1.174925,6378,508442416
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,5,Male,25-34,US-SOUTH-TN,0.3208407,15386,514404464
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,1,Female,25-34,US-MIDWEST-OH,0.8933847,24883,520079661
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,6,Male,65+,US-SOUTH-OK,0.9565973,17839,541160769
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,3,Male,25-34,US-NORTHEAST-NY,0.304215,9324,596120567
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,7,Male,35-44,US-WEST-CO,1.361117,23721,599186884
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,2,Female,45-54,US-NORTHEAST-NH,2.1579777,13834,603166485
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,3,Male,65+,US-SOUTH-KY,0.9565973,19226,615926440
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,2,Female,25-34,US-NORTHEAST-PA,0.4890431,24244,624751231
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,3,Female,25-34,US-NORTHEAST-NY,0.4890431,11681,633827936
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,4,Male,25-34,US-NORTHEAST-VT,0.304215,17094,64947929
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,7,Female,18-24,US-NORTHEAST-VT,0.4642088,3017,681920648
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,7,Male,25-34,US-SOUTH-DE,0.3208407,24360,693092433
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,4,Male,65+,US-SOUTH-FL,0.9565973,10068,736851829
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,4,Male,35-44,US-NORTHEAST-PA,0.5665424,20530,737895422
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,3,Female,65+,US-WEST-CO,3.5030788,27240,74609438
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,2,Male,18-24,US-SOUTH-FL,0.3045479,14886,760501863
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,3,Female,25-34,US-SOUTH-VA,0.5157699,13947,789995745
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,5,Male,45-54,US-SOUTH-DC,1.4157586,7680,831188235
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,4,Female,25-34,US-SOUTH-VA,0.5157699,15333,84556836
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,4,Male,18-24,US-WEST-WY,0.6937609,17570,875455643
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,4,Female,35-44,US-NORTHEAST-NH,0.9107497,17456,884286292
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,5,Male,18-24,US-MIDWEST-IL,0.5275191,13304,910079370
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,5,Male,25-34,US-NORTHEAST-NJ,0.304215,6817,920800833
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,3,Female,18-24,US-WEST-CA,1.1152607,13223,921283413
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,2,Male,18-24,US-SOUTH-WV,0.3045479,11857,921991317
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,3,Male,35-44,US-NORTHEAST-PA,0.5665424,15338,930586712
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,2,Female,55-64,US-NORTHEAST-CT,3.3205002,17839,931997660
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-09,7,Female,45-54,US-SOUTH-TX,2.2759137,22216,985449594
How much do you trust the average American to do what is best for society?,2020-07-02,3,Male,18-24,US-NORTHEAST-PA,0.564314,6431,1024327602
How much do you trust the average American to do what is best for society?,2020-07-02,7,Male,35-44,US-SOUTH-KY,0.594334,10034,1032945828
How much do you trust the average American to do what is best for society?,2020-07-02,5,Male,18-24,US-MIDWEST-KS,0.5015955,10478,1039666139
How much do you trust the average American to do what is best for society?,2020-07-02,5,Female,55-64,US-WEST-HI,3.518575,15173,1064027437
How much do you trust the average American to do what is best for society?,2020-07-02,1,Male,25-34,US-MIDWEST-IN,0.4928189,7110,1064749534
How much do you trust the average American to do what is best for society?,2020-07-02,4,Female,25-34,US-SOUTH-TX,0.7273201,7520,1074252065
How much do you trust the average American to do what is best for society?,2020-07-02,5,Male,25-34,US-MIDWEST-WI,0.4928189,7773,1083172175
How much do you trust the average American to do what is best for society?,2020-07-02,3,Female,55-64,US-MIDWEST-KS,1.8624761,20930,1128148873
How much do you trust the average American to do what is best for society?,2020-07-02,2,Female,35-44,US-SOUTH-VA,0.8080727,12318,1145067356
How much do you trust the average American to do what is best for society?,2020-07-02,5,Male,55-64,US-MIDWEST-MN,1.3698432,12445,114650493
How much do you trust the average American to do what is best for society?,2020-07-02,4,Male,18-24,US-NORTHEAST-NY,0.564314,6036,114872576
How much do you trust the average American to do what is best for society?,2020-07-02,4,Female,25-34,US-SOUTH-TN,0.7273201,4989,1158008209
How much do you trust the average American to do what is best for society?,2020-07-02,1,Male,25-34,US-NORTHEAST-PA,0.5544401,7483,1167046625
How much do you trust the average American to do what is best for society?,2020-07-02,4,Female,55-64,US-SOUTH-MD,2.0216645,16394,1182645449
How much do you trust the average American to do what is best for society?,2020-07-02,4,Male,45-54,US-MIDWEST-MN,1.1430146,8528,120824273
How much do you trust the average American to do what is best for society?,2020-07-02,2,Male,35-44,US-SOUTH-VA,0.594334,11107,121670517
How much do you trust the average American to do what is best for society?,2020-07-02,3,Male,35-44,US-WEST-NM,1.0343996,12243,1219918450
How much do you trust the average American to do what is best for society?,2020-07-02,3,Male,35-44,US-NORTHEAST-NJ,0.6159982,5038,1307250957
How much do you trust the average American to do what is best for society?,2020-07-02,4,Female,35-44,US-SOUTH-GA,0.8080727,26105,1316871043
How much do you trust the average American to do what is best for society?,2020-07-02,5,Male,18-24,US-MIDWEST-KS,0.5015955,10259,1327742588
How much do you trust the average American to do what is best for society?,2020-07-02,4,Female,65+,US-MIDWEST-KS,1.4278757,12023,1355518092
How much do you trust the average American to do what is best for society?,2020-07-02,1,Female,25-34,US-WEST-WY,1.2658532,13407,1394490954
How much do you trust the average American to do what is best for society?,2020-07-02,5,Female,45-54,US-MIDWEST-ND,1.5540737,9276,1397171808
How much do you trust the average American to do what is best for society?,2020-07-02,4,Male,18-24,US-SOUTH-KY,0.5444676,7956,1404141825
How much do you trust the average American to do what is best for society?,2020-07-02,1,Male,45-54,US-SOUTH-AR,1.2407096,12444,1416112051
How much do you trust the average American to do what is best for society?,2020-07-02,1,Female,25-34,US-MIDWEST-OH,0.67005,24484,1429809771
How much do you trust the average American to do what is best for society?,2020-07-02,5,Female,45-54,US-SOUTH-GA,1.6869026,11005,1461505150
How much do you trust the average American to do what is best for society?,2020-07-02,3,Male,18-24,US-SOUTH-LA,0.5444676,14914,1465021782
How much do you trust the average American to do what is best for society?,2020-07-02,4,Male,25-34,US-WEST-CO,0.9310296,8899,1477867998
How much do you trust the average American to do what is best for society?,2020-07-02,2,Male,18-24,US-MIDWEST-WI,0.5015955,8456,1482876937
How much do you trust the average American to do what is best for society?,2020-07-02,4,Female,18-24,US-SOUTH-OK,0.7402729,8760,1492972609
How much do you trust the average American to do what is best for society?,2020-07-02,4,Male,35-44,US-NORTHEAST-ME,0.6159982,9076,1500145622
How much do you trust the average American to do what is best for society?,2020-07-02,6,Male,25-34,US-MIDWEST-IL,0.4928189,16832,1503702616
How much do you trust the average American to do what is best for society?,2020-07-02,3,Male,35-44,US-WEST-NM,1.0343996,9903,1514866355
How much do you trust the average American to do what is best for society?,2020-07-02,1,Female,35-44,US-NORTHEAST-PA,0.837528,6636,1540300753
How much do you trust the average American to do what is best for society?,2020-07-02,3,Male,35-44,US-WEST-NM,1.0343996,16967,1551999076
How much do you trust the average American to do what is best for society?,2020-07-02,4,Male,65+,US-NORTHEAST-MA,1.1815111,11133,1567392067
How much do you trust the average American to do what is best for society?,2020-07-02,3,Male,25-34,US-MIDWEST-OH,0.4928189,9280,1576193260
How much do you trust the average American to do what is best for society?,2020-07-02,3,Female,18-24,US-SOUTH-KY,0.7402729,11969,157819308
How much do you trust the average American to do what is best for society?,2020-07-02,5,Male,18-24,US-MIDWEST-MN,0.5015955,11970,1579031629
How much do you trust the average American to do what is best for society?,2020-07-02,2,Male,35-44,US-SOUTH-LA,0.594334,17883,1616793242
How much do you trust the average American to do what is best for society?,2020-07-02,1,Male,18-24,US-SOUTH-VA,0.5444676,12394,1622618287
How much do you trust the average American to do what is best for society?,2020-07-02,5,Male,55-64,US-MIDWEST-IN,1.3698432,20949,1633487762
How much do you trust the average American to do what is best for society?,2020-07-02,3,Male,45-54,US-WEST-UT,2.1593741,16168,1661398610
How much do you trust the average American to do what is best for society?,2020-07-02,3,Female,45-54,US-SOUTH-WV,1.6869026,10541,1687330353
How much do you trust the average American to do what is best for society?,2020-07-02,3,Male,25-34,US-SOUTH-MD,0.5349408,12134,1689914811
How much do you trust the average American to do what is best for society?,2020-07-02,4,Male,25-34,US-SOUTH-WV,0.5349408,30823,1690087452
How much do you trust the average American to do what is best for society?,2020-07-02,4,Female,45-54,US-SOUTH-DC,1.6869026,26927,1697606304
How much do you trust the average American to do what is best for society?,2020-07-02,3,Male,25-34,US-WEST-CA,0.9310296,6419,1722025535
How much do you trust the average American to do what is best for society?,2020-07-02,5,Female,35-44,US-MIDWEST-WI,0.7444441,17801,1727348557
How much do you trust the average American to do what is best for society?,2020-07-02,7,Female,55-64,US-MIDWEST-IA,1.8624761,27838,1757166014
How much do you trust the average American to do what is best for society?,2020-07-02,7,Male,18-24,US-MIDWEST-MI,0.5015955,8763,175843173
How much do you trust the average American to do what is best for society?,2020-07-02,7,Female,45-54,US-SOUTH-AL,1.6869026,11848,1761335551
How much do you trust the average American to do what is best for society?,2020-07-02,2,Male,18-24,US-NORTHEAST-NJ,0.564314,11046,1808528970
How much do you trust the average American to do what is best for society?,2020-07-02,1,Male,25-34,US-SOUTH-AR,0.5349408,5107,1825338968
How much do you trust the average American to do what is best for society?,2020-07-02,5,Male,45-54,US-NORTHEAST-NJ,1.285935,22143,1861846149
How much do you trust the average American to do what is best for society?,2020-07-02,5,Female,65+,US-SOUTH-MS,1.5499183,11713,1870477793
How much do you trust the average American to do what is best for society?,2020-07-02,4,Female,18-24,US-NORTHEAST-NJ,0.7672567,6500,1881225747
How much do you trust the average American to do what is best for society?,2020-07-02,1,Female,18-24,US-NORTHEAST-NY,0.7672567,4571,1905556317
How much do you trust the average American to do what is best for society?,2020-07-02,5,Male,45-54,US-NORTHEAST-PA,1.285935,17838,1909044308
How much do you trust the average American to do what is best for society?,2020-07-02,4,Male,18-24,US-NORTHEAST-NH,0.564314,8127,1914952620
How much do you trust the average American to do what is best for society?,2020-07-02,1,Male,25-34,US-SOUTH-AR,0.5349408,16046,1919192947
How much do you trust the average American to do what is best for society?,2020-07-02,3,Male,35-44,US-WEST-OR,1.0343996,15251,1931270268
How much do you trust the average American to do what is best for society?,2020-07-02,2,Male,35-44,US-SOUTH-GA,0.594334,6057,1944792375
How much do you trust the average American to do what is best for society?,2020-07-02,1,Male,25-34,US-NORTHEAST-NY,0.5544401,6486,1947814054
How much do you trust the average American to do what is best for society?,2020-07-02,4,Female,45-54,US-SOUTH-MS,1.6869026,3341223,1976831043
How much do you trust the average American to do what is best for society?,2020-07-02,5,Male,55-64,US-NORTHEAST-RI,1.5411258,14933,1991025573
How much do you trust the average American to do what is best for society?,2020-07-02,2,Female,18-24,US-MIDWEST-WI,0.6819829,8967,2003566372
How much do you trust the average American to do what is best for society?,2020-07-02,3,Male,25-34,US-SOUTH-GA,0.5349408,6060,204177234
How much do you trust the average American to do what is best for society?,2020-07-02,7,Male,18-24,US-MIDWEST-IA,0.5015955,2484,2045092805
How much do you trust the average American to do what is best for society?,2020-07-02,4,Female,65+,US-MIDWEST-IA,1.4278757,10439,2046344442
How much do you trust the average American to do what is best for society?,2020-07-02,7,Male,25-34,US-SOUTH-TX,0.5349408,4400,2048530969
How much do you trust the average American to do what is best for society?,2020-07-02,4,Male,18-24,US-SOUTH-SC,0.5444676,7993,2058035993
How much do you trust the average American to do what is best for society?,2020-07-02,2,Male,18-24,US-NORTHEAST-PA,0.564314,8549,2060346843
How much do you trust the average American to do what is best for society?,2020-07-02,3,Female,65+,US-WEST-CO,2.6975315,10989,2089399584
How much do you trust the average American to do what is best for society?,2020-07-02,2,Male,65+,US-NORTHEAST-NJ,1.1815111,9850,2091543775
How much do you trust the average American to do what is best for society?,2020-07-02,6,Female,35-44,US-WEST-OR,1.4063978,15387,2097968115
How much do you trust the average American to do what is best for society?,2020-07-02,3,Female,35-44,US-MIDWEST-MO,0.7444441,8343,2101672545
How much do you trust the average American to do what is best for society?,2020-07-02,4,Female,25-34,US-MIDWEST-MN,0.67005,12551,2140730677
How much do you trust the average American to do what is best for society?,2020-07-02,4,Female,35-44,US-NORTHEAST-ME,0.837528,5918,216184934
How much do you trust the average American to do what is best for society?,2020-07-02,1,Male,18-24,US-NORTHEAST-MA,0.564314,13749,217621585
How much do you trust the average American to do what is best for society?,2020-07-02,5,Male,65+,US-SOUTH-KY,1.1399583,14095,226363027
How much do you trust the average American to do what is best for society?,2020-07-02,2,Male,35-44,US-WEST-NM,1.0343996,7585,228279294
How much do you trust the average American to do what is best for society?,2020-07-02,4,Male,65+,US-SOUTH-TX,1.1399583,10702,229648281
How much do you trust the average American to do what is best for society?,2020-07-02,5,Male,25-34,US-NORTHEAST-NH,0.5544401,9747,238283421
How much do you trust the average American to do what is best for society?,2020-07-02,3,Male,45-54,US-SOUTH-AL,1.2407096,8252,244103905
How much do you trust the average American to do what is best for society?,2020-07-02,3,Female,55-64,US-SOUTH-DE,2.0216645,11308,257696041
How much do you trust the average American to do what is best for society?,2020-07-02,2,Female,35-44,US-SOUTH-MS,0.8080727,10036,262132861
How much do you trust the average American to do what is best for society?,2020-07-02,2,Male,65+,US-SOUTH-WV,1.1399583,11890,263962325
How much do you trust the average American to do what is best for society?,2020-07-02,1,Male,35-44,US-SOUTH-TX,0.594334,199586,267623927
How much do you trust the average American to do what is best for society?,2020-07-02,3,Female,65+,US-MIDWEST-WI,1.4278757,14826,271810569
How much do you trust the average American to do what is best for society?,2020-07-02,5,Female,65+,US-SOUTH-AR,1.5499183,14044,295108172
How much do you trust the average American to do what is best for society?,2020-07-02,3,Male,35-44,US-NORTHEAST-NY,0.6159982,21368,308200406
How much do you trust the average American to do what is best for society?,2020-07-02,2,Male,18-24,US-WEST-WA,0.9476102,18336,309671010
How much do you trust the average American to do what is best for society?,2020-07-02,3,Female,18-24,US-SOUTH-AL,0.7402729,9247,31464123
How much do you trust the average American to do what is best for society?,2020-07-02,1,Male,35-44,US-WEST-WY,1.0343996,6518,315468844
How much do you trust the average American to do what is best for society?,2020-07-02,2,Male,55-64,US-NORTHEAST-ME,1.5411258,19826,31552777
How much do you trust the average American to do what is best for society?,2020-07-02,4,Female,65+,US-SOUTH-NC,1.5499183,8218,315990992
How much do you trust the average American to do what is best for society?,2020-07-02,7,Male,25-34,US-SOUTH-AL,0.5349408,8478,327906960
How much do you trust the average American to do what is best for society?,2020-07-02,5,Male,55-64,US-SOUTH-AR,1.4869256,12196,342534350
How much do you trust the average American to do what is best for society?,2020-07-02,3,Female,45-54,US-SOUTH-KY,1.6869026,15587,342715395
How much do you trust the average American to do what is best for society?,2020-07-02,1,Male,35-44,US-NORTHEAST-ME,0.6159982,9621,366920518
How much do you trust the average American to do what is best for society?,2020-07-02,5,Female,35-44,US-WEST-HI,1.4063978,16174,385641394
How much do you trust the average American to do what is best for society?,2020-07-02,3,Female,35-44,US-SOUTH-NC,0.8080727,34356,448575877
How much do you trust the average American to do what is best for society?,2020-07-02,5,Male,25-34,US-WEST-NV,0.9310296,6732,462177801
How much do you trust the average American to do what is best for society?,2020-07-02,1,Female,25-34,US-SOUTH-GA,0.7273201,6202,466115422
How much do you trust the average American to do what is best for society?,2020-07-02,1,Male,25-34,US-MIDWEST-IL,0.4928189,9984,483344684
How much do you trust the average American to do what is best for society?,2020-07-02,1,Male,65+,US-SOUTH-MD,1.1399583,5698,507007087
How much do you trust the average American to do what is best for society?,2020-07-02,7,Male,35-44,US-NORTHEAST-PA,0.6159982,10291,515634142
How much do you trust the average American to do what is best for society?,2020-07-02,4,Female,35-44,US-MIDWEST-WI,0.7444441,18360,516515691
How much do you trust the average American to do what is best for society?,2020-07-02,5,Female,55-64,US-MIDWEST-IN,1.8624761,10663,529904862
How much do you trust the average American to do what is best for society?,2020-07-02,3,Female,25-34,US-WEST-CO,1.2658532,12963,560633866
How much do you trust the average American to do what is best for society?,2020-07-02,3,Male,65+,US-WEST-UT,1.9840229,20014,565301999
How much do you trust the average American to do what is best for society?,2020-07-02,3,Female,35-44,US-MIDWEST-MN,0.7444441,9076,574660168
How much do you trust the average American to do what is best for society?,2020-07-02,4,Female,25-34,US-SOUTH-MS,0.7273201,13893,600861864
How much do you trust the average American to do what is best for society?,2020-07-02,4,Female,25-34,US-SOUTH-FL,0.7273201,11191,608968647
How much do you trust the average American to do what is best for society?,2020-07-02,3,Male,25-34,US-WEST-NM,0.9310296,7450,623306991
How much do you trust the average American to do what is best for society?,2020-07-02,5,Male,35-44,US-WEST-UT,1.0343996,9560,632901968
How much do you trust the average American to do what is best for society?,2020-07-02,4,Male,45-54,US-NORTHEAST-MA,1.285935,47612,640435096
How much do you trust the average American to do what is best for society?,2020-07-02,4,Male,55-64,US-SOUTH-SC,1.4869256,16246,643780274
How much do you trust the average American to do what is best for society?,2020-07-02,6,Female,65+,US-NORTHEAST-ME,1.6064146,7508,650496118
